InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV50364,ITEM_104,Product Description ITEM_104,19,2025-02-27 00:00:00,179.39,10146,United Kingdom
INV50365,ITEM_112,Product Description ITEM_112,3,2025-01-06 00:00:00,61.95,10128,United Kingdom
INV50365,ITEM_122,Product Description ITEM_122,24,2025-05-09 00:00:00,112.33,10085,United Kingdom
INV50365,ITEM_149,Product Description ITEM_149,5,2025-04-08 00:00:00,72.39,10042,Germany
INV50366,ITEM_129,Product Description ITEM_129,3,2025-02-12 00:00:00,22.54,10100,United Kingdom
INV50366,ITEM_136,Product Description ITEM_136,16,2025-07-24 00:00:00,219.46,10041,United Kingdom
INV50366,ITEM_124,Product Description ITEM_124,17,2025-02-02 00:00:00,182.9,10034,United Kingdom
INV50367,ITEM_147,Product Description ITEM_147,15,2025-09-06 00:00:00,77.11,10017,USA
INV50367,ITEM_126,Product Description ITEM_126,3,2025-03-08 00:00:00,150.84,10122,United Kingdom
INV50367,ITEM_113,Product Description ITEM_113,12,2025-03-02 00:00:00,52.31,10076,United Kingdom
INV50368,ITEM_147,Product Description ITEM_147,9,2025-01-11 00:00:00,222.83,10087,United Kingdom
INV50368,ITEM_146,Product Description ITEM_146,21,2025-05-09 00:00:00,30.94,10117,Germany
INV50368,ITEM_135,Product Description ITEM_135,12,2025-02-03 00:00:00,3.45,10106,United Kingdom
INV50369,ITEM_138,Product Description ITEM_138,15,2025-01-11 00:00:00,126.75,10086,United Kingdom
INV50369,ITEM_115,Product Description ITEM_115,2,2025-01-01 00:00:00,146.82,10027,United Kingdom
INV50369,ITEM_121,Product Description ITEM_121,23,2025-02-19 00:00:00,145.79,10057,United Kingdom
INV50370,ITEM_120,Product Description ITEM_120,18,2025-02-14 00:00:00,15.99,10031,France
INV50370,ITEM_120,Product Description ITEM_120,20,2025-03-18 00:00:00,80.23,10134,France
INV50370,ITEM_107,Product Description ITEM_107,12,2025-05-13 00:00:00,126.05,10098,United Kingdom
INV50371,ITEM_148,Product Description ITEM_148,23,2025-01-05 00:00:00,56.1,10012,Germany
INV50371,ITEM_115,Product Description ITEM_115,4,2025-03-20 00:00:00,218.47,10053,United Kingdom
INV50371,ITEM_130,Product Description ITEM_130,23,2025-01-13 00:00:00,24.06,10138,United Kingdom
INV50372,ITEM_141,Product Description ITEM_141,16,2025-04-28 00:00:00,123.13,10145,United Kingdom
INV50372,ITEM_109,Product Description ITEM_109,23,2025-04-13 00:00:00,173.63,10122,United Kingdom
INV50372,ITEM_131,Product Description ITEM_131,16,2025-02-16 00:00:00,67.28,10046,France
INV50373,ITEM_133,Product Description ITEM_133,1,2025-03-16 00:00:00,157.0,10064,United Kingdom
CINV50373,ITEM_108,Product Description ITEM_108,-22,2025-01-23 00:00:00,207.77,10130,United Kingdom
INV50373,ITEM_116,Product Description ITEM_116,2,2025-02-08 00:00:00,49.61,10054,United Kingdom
INV50374,ITEM_110,Product Description ITEM_110,3,2025-04-14 00:00:00,229.51,10107,United Kingdom
INV50374,ITEM_131,Product Description ITEM_131,21,2025-02-06 00:00:00,139.51,10051,United Kingdom
INV50374,ITEM_109,Product Description ITEM_109,20,2025-01-27 00:00:00,76.56,10036,United Kingdom
INV50375,ITEM_121,Product Description ITEM_121,17,2025-02-10 00:00:00,109.14,10115,France
INV50375,ITEM_116,Product Description ITEM_116,20,2025-04-16 00:00:00,79.77,10026,United Kingdom
INV50375,ITEM_103,Product Description ITEM_103,22,2025-01-25 00:00:00,181.97,10029,United Kingdom
INV50376,ITEM_147,Product Description ITEM_147,21,2025-01-12 00:00:00,199.58,10149,Spain
INV50376,ITEM_146,Product Description ITEM_146,1,2025-03-16 00:00:00,208.65,10011,Germany
INV50376,ITEM_124,Product Description ITEM_124,20,2025-04-15 00:00:00,246.48,10040,United Kingdom
INV50377,ITEM_120,Product Description ITEM_120,6,2025-01-07 00:00:00,198.34,10011,Germany
INV50377,ITEM_136,Product Description ITEM_136,15,2025-01-17 00:00:00,151.34,10113,United Kingdom
INV50377,ITEM_137,Product Description ITEM_137,14,2025-01-10 00:00:00,86.46,10039,United Kingdom
INV50378,ITEM_148,Product Description ITEM_148,20,2025-01-26 00:00:00,137.29,10054,United Kingdom
INV50378,ITEM_100,Product Description ITEM_100,15,2025-02-05 00:00:00,12.66,10098,Spain
INV50378,ITEM_124,Product Description ITEM_124,14,2025-03-24 00:00:00,186.84,10055,United Kingdom
INV50379,ITEM_135,Product Description ITEM_135,21,2025-03-05 00:00:00,112.87,10111,United Kingdom
INV50379,ITEM_116,Product Description ITEM_116,24,2025-02-28 00:00:00,7.46,10150,United Kingdom
INV50379,ITEM_140,Product Description ITEM_140,5,2025-01-27 00:00:00,17.97,10069,Germany
INV50380,ITEM_123,Product Description ITEM_123,6,2025-04-21 00:00:00,98.4,10056,United Kingdom
INV50380,ITEM_101,Product Description ITEM_101,17,2025-02-08 00:00:00,146.9,10033,United Kingdom
INV50380,ITEM_139,Product Description ITEM_139,11,2025-08-21 00:00:00,117.39,10036,United Kingdom
INV50381,ITEM_114,Product Description ITEM_114,16,2025-03-02 00:00:00,155.75,10148,Germany
INV50381,ITEM_131,Product Description ITEM_131,12,2025-01-09 00:00:00,121.37,10081,Spain
INV50381,ITEM_138,Product Description ITEM_138,15,2025-03-09 00:00:00,166.27,10109,United Kingdom
INV50382,ITEM_105,Product Description ITEM_105,23,2025-01-24 00:00:00,56.73,10073,United Kingdom
INV50382,ITEM_100,Product Description ITEM_100,4,2025-03-11 00:00:00,30.43,10040,USA
INV50382,ITEM_146,Product Description ITEM_146,18,2025-01-05 00:00:00,150.12,10017,United Kingdom
INV50383,ITEM_122,Product Description ITEM_122,21,2025-01-12 00:00:00,122.46,10129,Germany
INV50383,ITEM_138,Product Description ITEM_138,3,2025-04-27 00:00:00,9.15,10061,France
INV50383,ITEM_116,Product Description ITEM_116,22,2025-01-16 00:00:00,96.67,10104,United Kingdom
INV50384,ITEM_133,Product Description ITEM_133,8,2025-04-19 00:00:00,28.77,10042,United Kingdom
INV50384,ITEM_140,Product Description ITEM_140,23,2025-01-20 00:00:00,134.01,10025,United Kingdom
INV50384,ITEM_128,Product Description ITEM_128,3,2025-03-03 00:00:00,100.45,10039,United Kingdom
INV50385,ITEM_108,Product Description ITEM_108,8,2025-03-13 00:00:00,154.26,10035,United Kingdom
INV50385,ITEM_112,Product Description ITEM_112,18,2025-02-13 00:00:00,201.89,10131,United Kingdom
INV50385,ITEM_105,Product Description ITEM_105,10,2025-01-22 00:00:00,76.67,10108,United Kingdom
INV50386,ITEM_105,Product Description ITEM_105,20,2025-01-15 00:00:00,240.62,10102,United Kingdom
INV50386,ITEM_119,Product Description ITEM_119,17,2025-01-03 00:00:00,135.07,10098,United Kingdom
CINV50386,ITEM_102,Product Description ITEM_102,-8,2025-01-22 00:00:00,155.53,10012,United Kingdom
INV50387,ITEM_116,Product Description ITEM_116,23,2025-03-05 00:00:00,170.97,10019,France
INV50387,ITEM_148,Product Description ITEM_148,11,2025-06-17 00:00:00,167.52,10101,United Kingdom
INV50387,ITEM_111,Product Description ITEM_111,5,2025-05-03 00:00:00,128.97,10044,France
INV50388,ITEM_147,Product Description ITEM_147,13,2025-03-29 00:00:00,108.62,10049,United Kingdom
INV50388,ITEM_146,Product Description ITEM_146,21,2025-04-04 00:00:00,15.81,10017,United Kingdom
INV50388,ITEM_144,Product Description ITEM_144,23,2025-03-07 00:00:00,7.97,10074,Germany
INV50389,ITEM_100,Product Description ITEM_100,5,2025-01-19 00:00:00,91.1,10057,United Kingdom
INV50389,ITEM_116,Product Description ITEM_116,24,2025-05-23 00:00:00,85.08,10055,United Kingdom
INV50389,ITEM_102,Product Description ITEM_102,13,2025-03-08 00:00:00,98.45,10047,United Kingdom
INV50390,ITEM_125,Product Description ITEM_125,6,2025-02-19 00:00:00,36.75,10012,United Kingdom
INV50390,ITEM_114,Product Description ITEM_114,5,2025-01-08 00:00:00,185.2,10062,United Kingdom
INV50390,ITEM_135,Product Description ITEM_135,9,2025-02-05 00:00:00,214.6,10080,United Kingdom
INV50391,ITEM_131,Product Description ITEM_131,16,2025-02-07 00:00:00,234.83,10083,United Kingdom
INV50391,ITEM_131,Product Description ITEM_131,2,2025-04-30 00:00:00,124.36,10008,United Kingdom
INV50391,ITEM_103,Product Description ITEM_103,1,2025-02-17 00:00:00,175.96,10149,United Kingdom
INV50392,ITEM_117,Product Description ITEM_117,8,2025-01-29 00:00:00,214.25,10081,United Kingdom
INV50392,ITEM_148,Product Description ITEM_148,19,2025-08-14 00:00:00,106.03,10118,United Kingdom
INV50392,ITEM_118,Product Description ITEM_118,11,2025-01-08 00:00:00,79.08,10025,United Kingdom
INV50393,ITEM_142,Product Description ITEM_142,12,2025-02-02 00:00:00,234.34,10089,Spain
INV50393,ITEM_134,Product Description ITEM_134,12,2025-01-03 00:00:00,130.13,10012,United Kingdom
INV50393,ITEM_139,Product Description ITEM_139,7,2025-03-22 00:00:00,125.57,10143,United Kingdom
INV50394,ITEM_113,Product Description ITEM_113,13,2025-05-31 00:00:00,46.66,10059,United Kingdom
INV50394,ITEM_132,Product Description ITEM_132,8,2025-01-20 00:00:00,29.27,10109,USA
INV50394,ITEM_113,Product Description ITEM_113,22,2025-04-28 00:00:00,210.92,10026,United Kingdom
INV50395,ITEM_133,Product Description ITEM_133,9,2025-01-21 00:00:00,154.5,10047,Spain
INV50395,ITEM_103,Product Description ITEM_103,7,2025-05-25 00:00:00,83.14,10032,United Kingdom
INV50395,ITEM_123,Product Description ITEM_123,21,2025-03-26 00:00:00,49.95,10010,United Kingdom
INV50396,ITEM_128,Product Description ITEM_128,24,2025-04-09 00:00:00,139.99,10016,France
INV50396,ITEM_118,Product Description ITEM_118,15,2025-01-02 00:00:00,147.02,10145,United Kingdom
INV50396,ITEM_105,Product Description ITEM_105,2,2025-07-17 00:00:00,53.73,10026,United Kingdom
INV50397,ITEM_132,Product Description ITEM_132,23,2025-03-19 00:00:00,213.22,10086,Germany
INV50397,ITEM_148,Product Description ITEM_148,20,2025-01-22 00:00:00,23.36,10135,USA
INV50397,ITEM_139,Product Description ITEM_139,12,2025-04-17 00:00:00,90.63,10014,United Kingdom
INV50398,ITEM_118,Product Description ITEM_118,1,2025-01-20 00:00:00,170.9,10079,United Kingdom
INV50398,ITEM_100,Product Description ITEM_100,23,2025-05-04 00:00:00,70.34,10117,Germany
INV50398,ITEM_104,Product Description ITEM_104,22,2025-01-08 00:00:00,207.35,10007,United Kingdom
INV50399,ITEM_126,Product Description ITEM_126,8,2025-03-14 00:00:00,185.62,10137,France
INV50399,ITEM_115,Product Description ITEM_115,5,2025-02-16 00:00:00,197.78,10115,United Kingdom
INV50399,ITEM_105,Product Description ITEM_105,15,2025-01-07 00:00:00,31.98,10072,United Kingdom
